chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
.\src\main\java\org\jfree\chart\plot\PlotRenderingInfo.java, PlotRenderingInfo, 101, 112, 1.108910891089109, 25, 0.04435643564356436
.\src\main\java\org\jfree\chart\plot\PlotState.java, PlotState, 9, 12, 1.3333333333333333, 2, 0.6666666666666666
.\src\main\java\org\jfree\chart\plot\PolarAxisLocation.java, PolarAxisLocation, 10, 11, 1.1, 0, 1.1
.\src\main\java\org\jfree\chart\plot\PolarPlot.java, PolarPlot, 878, 818, 0.9316628701594533, 211, 0.004415463839618262
.\src\main\java\org\jfree\chart\plot\RingPlot.java, RingPlot, 280, 267, 0.9535714285714286, 62, 0.015380184331797235
.\src\main\java\org\jfree\chart\plot\SeriesRenderingOrder.java, SeriesRenderingOrder, 3, 12, 4.0, 0, 4.0
.\src\main\java\org\jfree\chart\plot\SpiderWebPlot.java, SpiderWebPlot, 613, 567, 0.9249592169657422, 127, 0.007283143440675136
.\src\main\java\org\jfree\chart\plot\ThermometerPlot.java, ThermometerPlot, 664, 645, 0.9713855421686747, 154, 0.006307698325770615
.\src\main\java\org\jfree\chart\plot\ValueAxisPlot.java, ValueAxisPlot, 3, 11, 3.6666666666666665, 1, 3.6666666666666665
.\src\main\java\org\jfree\chart\plot\ValueMarker.java, ValueMarker, 38, 57, 1.5, 10, 0.15
.\src\main\java\org\jfree\chart\plot\WaferMapPlot.java, WaferMapPlot, 179, 120, 0.6703910614525139, 33, 0.02031488065007618
.\src\main\java\org\jfree\chart\plot\XYCrosshairState.java, XYCrosshairState, 4, 7, 1.75, 1, 1.75
.\src\main\java\org\jfree\chart\plot\XYPlot.java, XYPlot, 2489, 2210, 0.887906789875452, 568, 0.0015632161793581903
.\src\main\java\org\jfree\chart\plot\Zoomable.java, Zoomable, 11, 97, 8.818181818181818, 9, 0.9797979797979798
.\src\main\java\org\jfree\chart\renderer\AbstractRenderer.java, AbstractRenderer, 1144, 1504, 1.3146853146853146, 311, 0.004227283970049243
.\src\main\java\org\jfree\chart\renderer\AreaRendererEndType.java, AreaRendererEndType, 3, 12, 4.0, 0, 4.0
.\src\main\java\org\jfree\chart\renderer\category\AbstractCategoryItemRenderer.java, AbstractCategoryItemRenderer, 729, 582, 0.7983539094650206, 163, 0.0048978767451841754
.\src\main\java\org\jfree\chart\renderer\category\AreaRenderer.java, AreaRenderer, 155, 71, 0.45806451612903226, 30, 0.015268817204301075
.\src\main\java\org\jfree\chart\renderer\category\BarPainter.java, BarPainter, 4, 34, 8.5, 2, 4.25
.\src\main\java\org\jfree\chart\renderer\category\BarRenderer.java, BarRenderer, 536, 485, 0.9048507462686567, 132, 0.006854929895974672
.\src\main\java\org\jfree\chart\renderer\category\BoxAndWhiskerRenderer.java, BoxAndWhiskerRenderer, 481, 377, 0.7837837837837838, 99, 0.007917007917007918
.\src\main\java\org\jfree\chart\renderer\category\CategoryItemRenderer.java, CategoryItemRenderer, 137, 1233, 9.0, 135, 0.06666666666666667
.\src\main\java\org\jfree\chart\renderer\category\CategoryItemRendererState.java, CategoryItemRendererState, 59, 87, 1.4745762711864407, 16, 0.09216101694915255
.\src\main\java\org\jfree\chart\renderer\category\CategoryStepRenderer.java, CategoryStepRenderer, 137, 118, 0.8613138686131386, 28, 0.03076120959332638
.\src\main\java\org\jfree\chart\renderer\category\CategoryStepRenderer.java, State, 7, 13, 1.8571428571428572, 1, 1.8571428571428572
.\src\main\java\org\jfree\chart\renderer\category\DefaultCategoryItemRenderer.java, DefaultCategoryItemRenderer, 3, 6, 2.0, 0, 2.0
.\src\main\java\org\jfree\chart\renderer\category\GanttRenderer.java, GanttRenderer, 254, 170, 0.6692913385826772, 55, 0.012168933428775949
.\src\main\java\org\jfree\chart\renderer\category\GradientBarPainter.java, GradientBarPainter, 171, 91, 0.5321637426900585, 31, 0.0171665723448406
.\src\main\java\org\jfree\chart\renderer\category\GroupedStackedBarRenderer.java, GroupedStackedBarRenderer, 159, 79, 0.4968553459119497, 32, 0.015526729559748428
.\src\main\java\org\jfree\chart\renderer\category\IntervalBarRenderer.java, IntervalBarRenderer, 88, 66, 0.75, 19, 0.039473684210526314
.\src\main\java\org\jfree\chart\renderer\category\LayeredBarRenderer.java, LayeredBarRenderer, 241, 111, 0.4605809128630705, 55, 0.008374198415692192
.\src\main\java\org\jfree\chart\renderer\category\LevelRenderer.java, LevelRenderer, 168, 147, 0.875, 34, 0.025735294117647058
.\src\main\java\org\jfree\chart\renderer\category\LineAndShapeRenderer.java, LineAndShapeRenderer, 322, 357, 1.108695652173913, 78, 0.014214046822742476
.\src\main\java\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java, MinMaxCategoryRenderer, 220, 189, 0.8590909090909091, 51, 0.016844919786096257
.\src\main\java\org\jfree\chart\renderer\category\ScatterRenderer.java, ScatterRenderer, 220, 229, 1.040909090909091, 51, 0.02040998217468806
.\src\main\java\org\jfree\chart\renderer\category\StackedAreaRenderer.java, StackedAreaRenderer, 227, 118, 0.5198237885462555, 40, 0.012995594713656388
.\src\main\java\org\jfree\chart\renderer\category\StackedBarRenderer.java, StackedBarRenderer, 163, 93, 0.5705521472392638, 37, 0.015420328303763888
.\src\main\java\org\jfree\chart\renderer\category\StandardBarPainter.java, StandardBarPainter, 87, 61, 0.7011494252873564, 21, 0.033388067870826495
.\src\main\java\org\jfree\chart\renderer\category\StatisticalBarRenderer.java, StatisticalBarRenderer, 252, 148, 0.5873015873015873, 54, 0.010875955320399765
.\src\main\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRenderer.java, StatisticalLineAndShapeRenderer, 198, 122, 0.6161616161616161, 45, 0.013692480359147025
.\src\main\java\org\jfree\chart\renderer\category\WaterfallBarRenderer.java, WaterfallBarRenderer, 204, 134, 0.6568627450980392, 41, 0.01602104256336681
.\src\main\java\org\jfree\chart\renderer\DefaultPolarItemRenderer.java, DefaultPolarItemRenderer, 421, 317, 0.7529691211401425, 85, 0.008858460248707558
.\src\main\java\org\jfree\chart\renderer\GrayPaintScale.java, GrayPaintScale, 72, 86, 1.1944444444444444, 17, 0.07026143790849673
.\src\main\java\org\jfree\chart\renderer\LookupPaintScale.java, LookupPaintScale, 159, 130, 0.8176100628930818, 27, 0.03028185418122525
.\src\main\java\org\jfree\chart\renderer\LookupPaintScale.java, PaintItem, 47, 41, 0.8723404255319149, 11, 0.0793036750483559
.\src\main\java\org\jfree\chart\renderer\NotOutlierException.java, NotOutlierException, 5, 9, 1.8, 1, 1.8
.\src\main\java\org\jfree\chart\renderer\Outlier.java, Outlier, 63, 82, 1.3015873015873016, 17, 0.0765639589169001
.\src\main\java\org\jfree\chart\renderer\OutlierList.java, OutlierList, 44, 71, 1.6136363636363635, 10, 0.16136363636363635
.\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java, OutlierListCollection, 45, 72, 1.6, 11, 0.14545454545454548
.\src\main\java\org\jfree\chart\renderer\PaintScale.java, PaintScale, 5, 30, 6.0, 3, 2.0
.\src\main\java\org\jfree\chart\renderer\PolarItemRenderer.java, PolarItemRenderer, 17, 112, 6.588235294117647, 15, 0.4392156862745098
.\src\main\java\org\jfree\chart\renderer\RendererState.java, RendererState, 27, 37, 1.3703703703703705, 7, 0.19576719576719578
.\src\main\java\org\jfree\chart\renderer\RendererUtils.java, RendererUtils, 138, 59, 0.427536231884058, 32, 0.013360507246376812
.\src\main\java\org\jfree\chart\renderer\WaferMapRenderer.java, WaferMapRenderer, 175, 109, 0.6228571428571429, 45, 0.013841269841269842
.\src\main\java\org\jfree\chart\renderer\xy\AbstractXYItemRenderer.java, AbstractXYItemRenderer, 798, 513, 0.6428571428571429, 160, 0.004017857142857143
.\src\main\java\org\jfree\chart\renderer\xy\CandlestickRenderer.java, CandlestickRenderer, 359, 352, 0.9805013927576601, 77, 0.012733784321528054
.\src\main\java\org\jfree\chart\renderer\xy\ClusteredXYBarRenderer.java, ClusteredXYBarRenderer, 169, 94, 0.5562130177514792, 33, 0.016854939931863006
.\src\main\java\org\jfree\chart\renderer\xy\CyclicXYItemRenderer.java, CyclicXYItemRenderer, 223, 153, 0.6860986547085202, 36, 0.01905829596412556
.\src\main\java\org\jfree\chart\renderer\xy\CyclicXYItemRenderer.java, OverwriteDataSet, 65, 89, 1.3692307692307693, 15, 0.09128205128205129
.\src\main\java\org\jfree\chart\renderer\xy\DefaultXYItemRenderer.java, DefaultXYItemRenderer, 3, 6, 2.0, 0, 2.0
.\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java, DeviationRenderer, 136, 139, 1.0220588235294117, 28, 0.03650210084033613
.\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java, State, 9, 16, 1.7777777777777777, 1, 1.7777777777777777
.\src\main\java\org\jfree\chart\renderer\xy\DeviationStepRenderer.java, DeviationStepRenderer, 142, 74, 0.5211267605633803, 31, 0.016810540663334848
.\src\main\java\org\jfree\chart\renderer\xy\GradientXYBarPainter.java, GradientXYBarPainter, 171, 90, 0.5263157894736842, 31, 0.01697792869269949
.\src\main\java\org\jfree\chart\renderer\xy\HighLowRenderer.java, HighLowRenderer, 191, 170, 0.8900523560209425, 48, 0.018542757417102967
.\src\main\java\org\jfree\chart\renderer\xy\SamplingXYLineRenderer.java, SamplingXYLineRenderer, 136, 128, 0.9411764705882353, 20, 0.047058823529411764
.\src\main\java\org\jfree\chart\renderer\xy\SamplingXYLineRenderer.java, State, 21, 39, 1.8571428571428572, 2, 0.9285714285714286
.\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer.java, StackedXYAreaRenderer, 255, 237, 0.9294117647058824, 55, 0.016898395721925134
.\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer.java, StackedXYAreaRendererState, 34, 47, 1.3823529411764706, 8, 0.17279411764705882
.\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2.java, StackedXYAreaRenderer2, 273, 134, 0.4908424908424908, 44, 0.011155511155511154
.\src\main\java\org\jfree\chart\renderer\xy\StackedXYBarRenderer.java, StackedXYBarRenderer, 180, 116, 0.6444444444444445, 42, 0.015343915343915345
.\src\main\java\org\jfree\chart\renderer\xy\StandardXYBarPainter.java, StandardXYBarPainter, 87, 61, 0.7011494252873564, 21, 0.033388067870826495
.\src\main\java\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java, StandardXYItemRenderer, 393, 394, 1.0025445292620865, 91, 0.011016972849033918
.\src\main\java\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java, State, 20, 38, 1.9, 5, 0.38
.\src\main\java\org\jfree\chart\renderer\xy\VectorRenderer.java, VectorRenderer, 173, 73, 0.42196531791907516, 30, 0.014065510597302506
.\src\main\java\org\jfree\chart\renderer\xy\WindItemRenderer.java, WindItemRenderer, 58, 38, 0.6551724137931034, 3, 0.21839080459770113
.\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java, XYAreaRenderer, 325, 227, 0.6984615384615385, 68, 0.010271493212669684
.\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java, XYAreaRendererState, 9, 10, 1.1111111111111112, 1, 1.1111111111111112
.\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer2.java, XYAreaRenderer2, 178, 121, 0.6797752808988764, 32, 0.021242977528089887
.\src\main\java\org\jfree\chart\renderer\xy\XYBarPainter.java, XYBarPainter, 4, 34, 8.5, 2, 4.25
.\src\main\java\org\jfree\chart\renderer\xy\XYBarRenderer.java, XYBarRenderer, 509, 424, 0.8330058939096268, 125, 0.006664047151277014
.\src\main\java\org\jfree\chart\renderer\xy\XYBarRenderer.java, XYBarRendererState, 12, 19, 1.5833333333333333, 3, 0.5277777777777778
.\src\main\java\org\jfree\chart\renderer\xy\XYBlockRenderer.java, XYBlockRenderer, 205, 193, 0.9414634146341463, 50, 0.018829268292682926
.\src\main\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRenderer.java, XYBoxAndWhiskerRenderer, 325, 265, 0.8153846153846154, 65, 0.012544378698224851
.\src\main\java\org\jfree\chart\renderer\xy\XYBubbleRenderer.java, XYBubbleRenderer, 147, 84, 0.5714285714285714, 30, 0.019047619047619046
.\src\main\java\org\jfree\chart\renderer\xy\XYDifferenceRenderer.java, XYDifferenceRenderer, 568, 315, 0.5545774647887324, 89, 0.006231207469536319
.\src\main\java\org\jfree\chart\renderer\xy\XYDotRenderer.java, XYDotRenderer, 133, 132, 0.9924812030075187, 30, 0.03308270676691729
.\src\main\java\org\jfree\chart\renderer\xy\XYErrorRenderer.java, XYErrorRenderer, 177, 169, 0.9548022598870056, 35, 0.02728006456820016
.\src\main\java\org\jfree\chart\renderer\xy\XYItemRenderer.java, XYItemRenderer, 134, 1120, 8.35820895522388, 132, 0.06331976481230212
.\src\main\java\org\jfree\chart\renderer\xy\XYItemRendererState.java, XYItemRendererState, 29, 98, 3.3793103448275863, 7, 0.4827586206896552
.\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java, XYLineAndShapeRenderer, 443, 524, 1.182844243792325, 98, 0.012069839222370662
.\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java, State, 20, 38, 1.9, 4, 0.475
.\src\main\java\org\jfree\chart\renderer\xy\XYShapeRenderer.java, XYShapeRenderer, 223, 256, 1.147982062780269, 52, 0.02207657813038979
.\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java, XYSplineRenderer, 207, 173, 0.8357487922705314, 42, 0.019898780768345985
.\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java, FillType, 3, 7, 2.3333333333333335, 0, 2.3333333333333335
.\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java, XYSplineState, 9, 11, 1.2222222222222223, 1, 1.2222222222222223
.\src\main\java\org\jfree\chart\renderer\xy\XYStepAreaRenderer.java, XYStepAreaRenderer, 239, 236, 0.9874476987447699, 59, 0.01673640167364017
.\src\main\java\org\jfree\chart\renderer\xy\XYStepRenderer.java, XYStepRenderer, 118, 112, 0.9491525423728814, 26, 0.036505867014341595
.\src\main\java\org\jfree\chart\renderer\xy\YIntervalRenderer.java, YIntervalRenderer, 100, 100, 1.0, 18, 0.05555555555555555
.\src\main\java\org\jfree\chart\StandardChartTheme.java, StandardChartTheme, 846, 662, 0.7825059101654847, 192, 0.004075551615445232
.\src\main\java\org\jfree\chart\swing\AbstractOverlay.java, AbstractOverlay, 26, 34, 1.3076923076923077, 7, 0.18681318681318682
.\src\main\java\org\jfree\chart\swing\ApplicationFrame.java, ApplicationFrame, 31, 52, 1.6774193548387097, 9, 0.1863799283154122
.\src\main\java\org\jfree\chart\swing\ChartFrame.java, ChartFrame, 19, 23, 1.2105263157894737, 4, 0.3026315789473684
.\src\main\java\org\jfree\chart\swing\ChartMouseEvent.java, ChartMouseEvent, 21, 33, 1.5714285714285714, 4, 0.39285714285714285
.\src\main\java\org\jfree\chart\swing\ChartMouseListener.java, ChartMouseListener, 4, 17, 4.25, 2, 2.125
.\src\main\java\org\jfree\chart\swing\ChartPanel.java, ChartPanel, 1343, 1141, 0.849590469099032, 275, 0.003089419887632844
.\src\main\java\org\jfree\chart\swing\CrosshairOverlay.java, CrosshairOverlay, 326, 138, 0.4233128834355828, 79, 0.00535839092956434
.\src\main\java\org\jfree\chart\swing\DefaultSelectionZoomStrategy.java, DefaultSelectionZoomStrategy, 129, 47, 0.3643410852713178, 27, 0.013494114269308067
.\src\main\java\org\jfree\chart\swing\editor\ChartEditor.java, ChartEditor, 3, 11, 3.6666666666666665, 1, 3.6666666666666665
.\src\main\java\org\jfree\chart\swing\editor\ChartEditorFactory.java, ChartEditorFactory, 3, 10, 3.3333333333333335, 1, 3.3333333333333335
.\src\main\java\org\jfree\chart\swing\editor\ChartEditorManager.java, ChartEditorManager, 15, 28, 1.8666666666666667, 4, 0.4666666666666667
.\src\main\java\org\jfree\chart\swing\editor\DefaultAxisEditor.java, DefaultAxisEditor, 166, 186, 1.1204819277108433, 26, 0.043095458758109356
.\src\main\java\org\jfree\chart\swing\editor\DefaultChartEditor.java, DefaultChartEditor, 108, 54, 0.5, 11, 0.045454545454545456
.\src\main\java\org\jfree\chart\swing\editor\DefaultChartEditorFactory.java, DefaultChartEditorFactory, 8, 13, 1.625, 2, 0.8125
.\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java, DefaultLogAxisEditor, 68, 31, 0.45588235294117646, 13, 0.03506787330316742
.\src\main\java\org\jfree\chart\swing\editor\DefaultNumberAxisEditor.java, DefaultNumberAxisEditor, 76, 19, 0.25, 13, 0.019230769230769232
.\src\main\java\org\jfree\chart\swing\editor\DefaultPlotEditor.java, DefaultPlotEditor, 292, 159, 0.5445205479452054, 66, 0.008250311332503113
.\src\main\java\org\jfree\chart\swing\editor\DefaultPolarPlotEditor.java, DefaultPolarPlotEditor, 88, 42, 0.4772727272727273, 16, 0.029829545454545456
.\src\main\java\org\jfree\chart\swing\editor\DefaultTitleEditor.java, DefaultTitleEditor, 112, 62, 0.5535714285714286, 17, 0.032563025210084036
.\src\main\java\org\jfree\chart\swing\editor\DefaultValueAxisEditor.java, DefaultValueAxisEditor, 181, 105, 0.580110497237569, 35, 0.016574585635359115
.\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java, FontChooserPanel, 89, 42, 0.47191011235955055, 15, 0.03146067415730337
.\src\main\java\org\jfree\chart\swing\editor\FontDisplayField.java, FontDisplayField, 23, 30, 1.3043478260869565, 5, 0.2608695652173913
.\src\main\java\org\jfree\chart\swing\editor\LCBLayout.java, LCBLayout, 127, 62, 0.4881889763779528, 28, 0.017435320584926885
.\src\main\java\org\jfree\chart\swing\editor\PaintSample.java, PaintSample, 34, 30, 0.8823529411764706, 5, 0.1764705882352941
.\src\main\java\org\jfree\chart\swing\editor\StrokeChooserPanel.java, StrokeChooserPanel, 23, 26, 1.1304347826086956, 4, 0.2826086956521739
.\src\main\java\org\jfree\chart\swing\editor\StrokeSample.java, StrokeSample, 53, 47, 0.8867924528301887, 8, 0.11084905660377359
.\src\main\java\org\jfree\chart\swing\MouseWheelHandler.java, MouseWheelHandler, 53, 39, 0.7358490566037735, 12, 0.061320754716981125
.\src\main\java\org\jfree\chart\swing\NumberCellRenderer.java, NumberCellRenderer, 22, 21, 0.9545454545454546, 4, 0.23863636363636365
.\src\main\java\org\jfree\chart\swing\Overlay.java, Overlay, 5, 36, 7.2, 3, 2.4
.\src\main\java\org\jfree\chart\swing\OverlayChangeEvent.java, OverlayChangeEvent, 5, 9, 1.8, 1, 1.8
.\src\main\java\org\jfree\chart\swing\OverlayChangeListener.java, OverlayChangeListener, 3, 8, 2.6666666666666665, 1, 2.6666666666666665
.\src\main\java\org\jfree\chart\swing\PolarChartPanel.java, PolarChartPanel, 93, 63, 0.6774193548387096, 18, 0.03763440860215053
.\src\main\java\org\jfree\chart\swing\SelectionZoomStrategy.java, SelectionZoomStrategy, 17, 102, 6.0, 15, 0.4
.\src\main\java\org\jfree\chart\swing\UIUtils.java, UIUtils, 67, 69, 1.0298507462686568, 13, 0.07921928817451206
.\src\main\java\org\jfree\chart\text\AttributedStringUtils.java, AttributedStringUtils, 38, 18, 0.47368421052631576, 9, 0.05263157894736842
.\src\main\java\org\jfree\chart\text\format\HexNumberFormat.java, HexNumberFormat, 40, 57, 1.425, 8, 0.178125
.\src\main\java\org\jfree\chart\text\format\HMSNumberFormat.java, HMSNumberFormat, 25, 39, 1.56, 4, 0.39
.\src\main\java\org\jfree\chart\text\format\LogFormat.java, LogFormat, 89, 90, 1.0112359550561798, 20, 0.05056179775280899
.\src\main\java\org\jfree\chart\text\format\RelativeDateFormat.java, RelativeDateFormat, 212, 237, 1.1179245283018868, 46, 0.024302707136997538
.\src\main\java\org\jfree\chart\text\G2TextMeasurer.java, G2TextMeasurer, 13, 18, 1.3846153846153846, 2, 0.6923076923076923
.\src\main\java\org\jfree\chart\text\TextAnchor.java, TextAnchor, 41, 67, 1.6341463414634145, 8, 0.20426829268292682
.\src\main\java\org\jfree\chart\text\TextBlock.java, TextBlock, 104, 108, 1.0384615384615385, 24, 0.043269230769230775
.\src\main\java\org\jfree\chart\text\TextBlockAnchor.java, TextBlockAnchor, 11, 12, 1.0909090909090908, 0, 1.0909090909090908
.\src\main\java\org\jfree\chart\text\TextBox.java, TextBox, 172, 147, 0.8546511627906976, 39, 0.021914132379248656
.\src\main\java\org\jfree\chart\text\TextFragment.java, TextFragment, 104, 115, 1.1057692307692308, 25, 0.04423076923076923
.\src\main\java\org\jfree\chart\text\TextLine.java, TextLine, 95, 87, 0.9157894736842105, 20, 0.045789473684210526
.\src\main\java\org\jfree\chart\text\TextMeasurer.java, TextMeasurer, 3, 13, 4.333333333333333, 1, 4.333333333333333
.\src\main\java\org\jfree\chart\text\TextUtils.java, TextUtils, 333, 280, 0.8408408408408409, 76, 0.01106369527422159
.\src\main\java\org\jfree\chart\title\CompositeTitle.java, CompositeTitle, 78, 91, 1.1666666666666667, 18, 0.06481481481481483
.\src\main\java\org\jfree\chart\title\DateTitle.java, DateTitle, 18, 82, 4.555555555555555, 5, 0.9111111111111111
.\src\main\java\org\jfree\chart\title\ImageTitle.java, ImageTitle, 141, 119, 0.8439716312056738, 30, 0.02813238770685579
.\src\main\java\org\jfree\chart\title\ShortTextTitle.java, ShortTextTitle, 93, 69, 0.7419354838709677, 24, 0.030913978494623656
.\src\main\java\org\jfree\chart\title\TextTitle.java, TextTitle, 381, 296, 0.7769028871391076, 95, 0.00817792512778008
.\src\main\java\org\jfree\chart\title\Title.java, Title, 147, 180, 1.2244897959183674, 37, 0.03309431880860452
.\src\main\java\org\jfree\chart\urls\CategoryURLGenerator.java, CategoryURLGenerator, 3, 16, 5.333333333333333, 1, 5.333333333333333
.\src\main\java\org\jfree\chart\urls\CustomCategoryURLGenerator.java, CustomCategoryURLGenerator, 80, 56, 0.7, 22, 0.031818181818181815
.\src\main\java\org\jfree\chart\urls\CustomPieURLGenerator.java, CustomPieURLGenerator, 80, 74, 0.925, 20, 0.04625
.\src\main\java\org\jfree\chart\urls\CustomXYURLGenerator.java, CustomXYURLGenerator, 81, 58, 0.7160493827160493, 22, 0.03254769921436588
.\src\main\java\org\jfree\chart\urls\PieURLGenerator.java, PieURLGenerator, 3, 24, 8.0, 1, 8.0
.\src\main\java\org\jfree\chart\urls\StandardCategoryURLGenerator.java, StandardCategoryURLGenerator, 68, 58, 0.8529411764705882, 13, 0.06561085972850679
.\src\main\java\org\jfree\chart\urls\StandardPieURLGenerator.java, StandardPieURLGenerator, 59, 47, 0.7966101694915254, 14, 0.05690072639225181
.\src\main\java\org\jfree\chart\urls\StandardXYURLGenerator.java, StandardXYURLGenerator, 51, 47, 0.9215686274509803, 10, 0.09215686274509803
.\src\main\java\org\jfree\chart\urls\StandardXYZURLGenerator.java, StandardXYZURLGenerator, 6, 12, 2.0, 1, 2.0
.\src\main\java\org\jfree\chart\urls\TimeSeriesURLGenerator.java, TimeSeriesURLGenerator, 79, 58, 0.7341772151898734, 17, 0.04318689501116903
.\src\main\java\org\jfree\chart\urls\XYURLGenerator.java, XYURLGenerator, 3, 17, 5.666666666666667, 1, 5.666666666666667
.\src\main\java\org\jfree\chart\urls\XYZURLGenerator.java, XYZURLGenerator, 3, 16, 5.333333333333333, 1, 5.333333333333333
.\src\main\java\org\jfree\chart\util\AttrStringUtils.java, AttrStringUtils, 121, 82, 0.6776859504132231, 32, 0.021177685950413222
.\src\main\java\org\jfree\chart\util\DefaultShadowGenerator.java, DefaultShadowGenerator, 145, 91, 0.6275862068965518, 28, 0.022413793103448276
.\src\main\java\org\jfree\chart\util\DirectionalGradientPaintTransformer.java, DirectionalGradientPaintTransformer, 37, 42, 1.135135135135135, 4, 0.28378378378378377
.\src\main\java\org\jfree\chart\util\ExportUtils.java, ExportUtils, 81, 64, 0.7901234567901234, 15, 0.05267489711934156
.\src\main\java\org\jfree\chart\util\GradientPaintTransformer.java, GradientPaintTransformer, 3, 14, 4.666666666666667, 1, 4.666666666666667
.\src\main\java\org\jfree\chart\util\GradientPaintTransformType.java, GradientPaintTransformType, 3, 7, 2.3333333333333335, 0, 2.3333333333333335
.\src\main\java\org\jfree\chart\util\PaintAlpha.java, PaintAlpha, 119, 191, 1.6050420168067228, 28, 0.05732292917166867
.\src\main\java\org\jfree\chart\util\ShadowGenerator.java, ShadowGenerator, 5, 26, 5.2, 3, 1.7333333333333334
.\src\main\java\org\jfree\chart\util\StandardGradientPaintTransformer.java, StandardGradientPaintTransformer, 53, 50, 0.9433962264150944, 15, 0.06289308176100629
.\src\main\java\org\jfree\chart\util\StringUtils.java, StringUtils, 23, 28, 1.2173913043478262, 7, 0.1739130434782609
.\src\main\java\org\jfree\data\category\CategoryDataset.java, CategoryDataset, 2, 8, 4.0, 0, 4.0
.\src\main\java\org\jfree\data\category\CategoryRangeInfo.java, CategoryRangeInfo, 3, 16, 5.333333333333333, 1, 5.333333333333333
.\src\main\java\org\jfree\data\category\CategoryToPieDataset.java, CategoryToPieDataset, 136, 112, 0.8235294117647058, 39, 0.021116138763197585
.\src\main\java\org\jfree\data\category\DefaultCategoryDataset.java, DefaultCategoryDataset, 135, 219, 1.6222222222222222, 35, 0.04634920634920635
.\src\main\java\org\jfree\data\category\DefaultIntervalCategoryDataset.java, DefaultIntervalCategoryDataset, 324, 327, 1.0092592592592593, 83, 0.01215975011155734
.\src\main\java\org\jfree\data\category\IntervalCategoryDataset.java, IntervalCategoryDataset, 6, 44, 7.333333333333333, 4, 1.8333333333333333
.\src\main\java\org\jfree\data\category\SlidingCategoryDataset.java, SlidingCategoryDataset, 138, 156, 1.1304347826086956, 34, 0.03324808184143222
.\src\main\java\org\jfree\data\ComparableObjectItem.java, ComparableObjectItem, 51, 62, 1.2156862745098038, 12, 0.10130718954248365
.\src\main\java\org\jfree\data\ComparableObjectSeries.java, ComparableObjectSeries, 188, 183, 0.973404255319149, 48, 0.020279255319148936
.\src\main\java\org\jfree\data\DataUtils.java, DataUtils, 120, 87, 0.725, 30, 0.024166666666666666
.\src\main\java\org\jfree\data\DefaultKeyedValue.java, DefaultKeyedValue, 50, 58, 1.16, 11, 0.10545454545454545
.\src\main\java\org\jfree\data\DefaultKeyedValues.java, DefaultKeyedValues, 184, 175, 0.9510869565217391, 42, 0.022644927536231884
.\src\main\java\org\jfree\data\DefaultKeyedValues2D.java, DefaultKeyedValues2D, 237, 217, 0.9156118143459916, 54, 0.016955774339740586
.\src\main\java\org\jfree\data\DomainInfo.java, DomainInfo, 5, 33, 6.6, 3, 2.1999999999999997
.\src\main\java\org\jfree\data\DomainOrder.java, DomainOrder, 3, 6, 2.0, 0, 2.0
.\src\main\java\org\jfree\data\flow\DefaultFlowDataset.java, DefaultFlowDataset, 166, 134, 0.8072289156626506, 36, 0.02242302543507363
.\src\main\java\org\jfree\data\flow\FlowDataset.java, FlowDataset, 10, 74, 7.4, 8, 0.925
.\src\main\java\org\jfree\data\flow\FlowDatasetUtils.java, FlowDatasetUtils, 90, 70, 0.7777777777777778, 18, 0.043209876543209874
.\src\main\java\org\jfree\data\flow\FlowKey.java, FlowKey, 61, 55, 0.9016393442622951, 14, 0.06440281030444965
.\src\main\java\org\jfree\data\flow\NodeKey.java, NodeKey, 51, 49, 0.9607843137254902, 12, 0.08006535947712419
.\src\main\java\org\jfree\data\function\Function2D.java, Function2D, 3, 10, 3.3333333333333335, 1, 3.3333333333333335
.\src\main\java\org\jfree\data\function\LineFunction2D.java, LineFunction2D, 39, 44, 1.1282051282051282, 9, 0.12535612535612536
.\src\main\java\org\jfree\data\function\NormalDistributionFunction2D.java, NormalDistributionFunction2D, 47, 44, 0.9361702127659575, 10, 0.09361702127659574
